# period (s)    DM              RA (J2000, deg) Dec (J2000, deg)
0.2633770	8.60E+00	224.0006580	-68.7275690
0.3907390	4.77E+02	224.3829170	-59.0344440
1.4986370	1.75E+02	224.4125000	-59.0141670
1.7483010	3.70E+01	224.4174580	-51.3813890
0.7829490	2.58E+02	225.4625000	-56.6300000
0.8421040	2.57E+02	225.6243330	-61.4806390
0.6681050	5.84E+02	225.6825000	-58.4783330
0.5355040	1.94E+02	225.7391210	-56.8942250
3.3140020	1.18E+01	225.9775000	21.1859170
0.4129850	1.43E+02	226.2047500	-56.3588890
0.8407390	6.10E+01	226.6645830	-51.9694440
